34846	19791013,	1800,	,	TD,	18.1N,	85.5W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34847	19791014,	0000,	,	TD,	18.2N,	84.9W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34848	19791014,	0600,	,	TD,	18.3N,	84.4W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34849	19791014,	1200,	,	TD,	18.4N,	83.9W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34850	19791014,	1800,	,	TD,	18.5N,	83.4W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34851	19791015,	0000,	,	TD,	18.8N,	82.9W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34852	19791015,	0600,	,	TD,	18.9N,	82.4W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34853	19791015,	1200,	,	TD,	19.1N,	82.1W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34854	19791015,	1800,	,	TD,	19.3N,	81.8W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34855	19791016,	0000,	,	TD,	19.7N,	81.4W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34856	19791016,	0600,	,	TD,	20.0N,	81.2W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34857	19791016,	1200,	,	TD,	20.3N,	81.2W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34858	19791016,	1800,	,	TD,	20.7N,	81.4W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34859	19791017,	0000,	,	TD,	21.0N,	81.7W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34860	19791017,	0600,	,	TD,	21.1N,	82.1W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34861	19791017,	1200,	,	TD,	21.2N,	82.5W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34862	19791017,	1800,	,	TD,	21.1N,	83.0W,	30,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34863	19791018,	0000,	,	TD,	21.0N,	83.5W,	25,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34864	19791018,	0600,	,	TD,	20.9N,	84.0W,	25,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34865	19791018,	1200,	,	TD,	20.5N,	84.4W,	25,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
